일자,작품명,합계
2024-08-13,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,93
2024-08-13,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,87
2024-08-13,박다영 귀국 비올라 독주회,159
2024-08-13,조혜민 비올라 독주회,63
2024-08-13,앙상블 유니송 정기연주회,177
2024-08-13,0,0
2024-08-14,4월은 너의 거짓말,246
2024-08-14,4월은 너의 거짓말,210
2024-08-14,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,104
2024-08-14,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,77
2024-08-14,`Battle of String` 현의 전쟁,148
2024-08-14,새의 대화 : 소프라노 이수연 & 플루티스트 한여진 듀오 리사이틀,167
2024-08-14,한경arte필하모닉 더클래식2024 시리즈7,1741
2024-08-14,임영주 & 이영신 듀오 리사이틀 3,56
2024-08-14,0,0
2024-08-15,한화생명과 함께하는 예술의전당 11시 콘서트(8월),2093
2024-08-15,4월은 너의 거짓말,378
2024-08-15,4월은 너의 거짓말,349
2024-08-15,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,148
2024-08-15,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,143
2024-08-15,권민지 귀국 바이올린 독주회,205
2024-08-15,피아니스트 노예진 리사이틀 <리스트 초절기교 연습곡>,482
2024-08-15,베이스바리톤 권영명 초청 리사이틀,88
2024-08-15,0,0
2024-08-16,고잉홈프로젝트: 베토벤 전곡 시리즈 5. 교향곡 7 & 8 외,1384
2024-08-16,4월은 너의 거짓말,216
2024-08-16,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,83
2024-08-16,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,75
2024-08-16,홍서희 피아노 독주회,67
2024-08-16,"허원숙 하이든 프로젝트 최종화 V. ‘Destination (이 곳, 하이든)`",262
2024-08-16,손소정 피아노 독주회,75
2024-08-16,0,0
2024-08-17,4월은 너의 거짓말,404
2024-08-17,4월은 너의 거짓말,244
2024-08-17,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,104
2024-08-17,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,137
2024-08-17,2024 예술의전당 토요콘서트(8월),1323
2024-08-17,앙상블블랭크 작곡가는 살아있다 III,240
2024-08-17,박노익 더블베이스 독주회,254
2024-08-17,Opus Chamber Society 정기연주회,306
2024-08-17,권예나 플루트 독주회,108
2024-08-17,0,0
2024-08-18,4월은 너의 거짓말,537
2024-08-18,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,117
2024-08-18,인형극<산초와 돈키호테> 2024 어린이 가족 페스티벌,139
2024-08-18,2024년 예술의전당 오페라 <오텔로>,1442
2024-08-18,김유빈 음반발매기념 리사이틀,602
2024-08-18,이상원 귀국 피아노 독주회,229
2024-08-18,육지은 바이올린 독주회,114
2024-08-18,최지은 귀국 플루트 독주회,73
2024-08-18,홍석영&김세현 듀오 리사이틀,324
2024-08-20,4월은 너의 거짓말,255
2024-08-20,이현웅 & 송영민 듀오 리사이틀 베토벤 바이올린과 피아노를 위한 소나타 전곡 연주회 Ⅰ,186
2024-08-20,제2회 매그너스 앙상블 정기연주회,108
2024-08-20,카로스 타악기 앙상블 창단 35주년 정기연주회,1036
2024-08-20,강미루 클라리넷 독주회,69
2024-08-21,4월은 너의 거짓말,316
2024-08-21,4월은 너의 거짓말,251
2024-08-21,2024년 예술의전당 오페라 <오텔로>,1147
2024-08-21,세종솔로이스츠 실내악 시리즈: Extraordinary Quintet!,298
2024-08-21,이철민 피아노 독주회,94
2024-08-21,2024 국립합창단 여름합창축제 <Summer Paradiso>,1033
2024-08-21,트리오 포베오 창단 연주회,33
2024-08-21,0,0
2024-08-22,4월은 너의 거짓말,313
2024-08-22,2024년 예술의전당 오페라 <오텔로>,1376
2024-08-22,사라지는 것에 대한 노스탤지어,230
2024-08-22,2024 국립합창단 여름합창축제 <Summer Paradiso>,1183
2024-08-22,이수정 피아노 독주회,97
2024-08-22,랑데뷰 드 라 무지크 페스티벌 2024,56
2024-08-23,4월은 너의 거짓말,368
2024-08-23,4월은 너의 거짓말,253
2024-08-23,KT와 함께하는 예술의전당 마음을 담은 클래식(8월),1335
2024-08-23,Aux Trio 초청 콘서트,61
2024-08-23,랑데뷰 드 라 무지크 페스티벌 2024,337
2024-08-23,제이아트앙상블 제1회 정기연주회,260
2024-08-24,2024 힉엣눙크! 뮤직 페스티벌 - 세종솔로이스츠 & Four Concertmasters,897
2024-08-24,4월은 너의 거짓말,470
2024-08-24,4월은 너의 거짓말,424
2024-08-24,2024년 예술의전당 오페라 <오텔로>,1522
2024-08-24,디아트원 제 8회 정기연주회,365
2024-08-24,모리스 콰르텟 창단 20주년 기념음악회,316
2024-08-24,장은경 귀국 비올라 독주회,157
2024-08-24,랑데뷰 드 라 무지크 페스티벌 2024,195
2024-08-24,홍유리 피아노 독주회,45
2024-08-25,4월은 너의 거짓말,384
2024-08-25,[드보르작 서거 120주년] 차이코프스키 VS 드보르작,1257
2024-08-25,2024년 예술의전당 오페라 <오텔로>,1581
2024-08-25,김시내 첼로 독주회,217
2024-08-25,랑데뷰 드 라 무지크 페스티벌 2024,79
2024-08-25,포어스트만 콰르텟 창단 20주년 기념연주회,162
2024-08-25,주인혜 귀국 트롬본 독주회,129
2024-08-27,2024 힉엣눙크! 뮤직 페스티벌 - 세종솔로이스츠의 Pure Lyricism,1214
2024-08-27,김규연 피아노 리사이틀 <CIRCLE> 2. 의식의 흐름,319
2024-08-27,이민주 바이올린 독주회,57
2024-08-27,이무은 바이올린 독주회 ,79
2024-08-28,카운터테너 이동규 리사이틀,1226
2024-08-28,신범수 타악기 독주회,109
2024-08-28,낭만주의를 향해 떠나는 방랑자들 - 내 이름은 빨강,47
2024-08-28,반재호 트럼펫 독주회,254
2024-08-29,한빛예술단의 Joyful Fantasy,1106
2024-08-29,이민경 바이올린 독주회,79
2024-08-29,김진택 기타 독주회,213
2024-08-30,2024 힉엣눙크! 뮤직 페스티벌 - 폴 황 바이올린 리사이틀 with 세종솔로이스츠 ,217
2024-08-30,배윤빈 피아노 반주 리사이틀  ,80
2024-08-30,세르게이 바바얀 피아노 리사이틀,1553
2024-08-30,에스트로 듀오 콘서트,157
2024-08-31,"국립심포니오케스트라 - 스트라빈스키, 페트루슈카",2113
2024-08-31,2024 힉엣눙크! 뮤직 페스티벌 - 이해수 비올라 리사이틀 ,333
2024-08-31,김나연 바로크 바이올린 독주회,107
2024-08-31,피아니스트 신지은의 인더뮤직 시리즈 4,88
2024-08-31,이영우 피아노 독주회 <소나타를 위하여 V> ,112
2024-08-31,블래져 목관앙상블 정기연주회,235
2024-09-01,박재홍 피아노 리사이틀,943
2024-09-01,정은지 플루트 독주회,155
2024-09-01,정선이 첼로 독주회,220
2024-09-01,브리즈 목관오중주 제2회 정기연주회,200
2024-09-01,2024 온드림 아티스트 시리즈 I ,74
2024-09-03,르노 카퓌송 with 한재민&이진상 <스위스 로잔챔버오케스트라 내한공연 >,937
2024-09-03,소프라노 강은현 독창회,171
2024-09-03,2024 온드림 아티스트 시리즈 II,80
2024-09-04,장 하오첸 피아노 리사이틀,255
2024-09-04,최정현 바이올린 독주회,152
2024-09-04,제52회 유나이티드 필하모닉 오케스트라와 함께하는 가족음악회,1544
2024-09-04,2024 온드림 아티스트 시리즈 III,59
2024-09-05,2024 서울시향 크리스티안 테츨라프의 브람스 바이올린 협주곡 ①,0
2024-09-05,표규선 바순 독주회,0
2024-09-05,송은주 하프시코드 독주회 with 바흐솔리스텐서울,0
2024-09-05,2024 온드림 아티스트 시리즈 IV,0
2024-09-06,아벨 콰르텟 멘델스존 현악사중주 전곡연주1,197
2024-09-06,정경화 & 임동혁 듀오 리사이틀 ,1731
2024-09-06,정재원 피아노 리사이틀,106
2024-09-06,2024 온드림 아티스트 시리즈 V,63
2024-09-07,바이올리니스트 김덕우의 `팔계`,402
2024-09-07,임현정과 버지니아 드죠스 피아노 듀오 콘서트,250
2024-09-07,김정기 호른 독주회,149
2024-09-07,2024 예술의전당 회원음악회,1692
2024-09-07,2024 예술의전당 회원음악회,1706
2024-09-07,이건용 트롬본 독주회,71
2024-09-07,서진주비올라독주회,56
2024-09-08,마르크-앙드레 아믈랭 피아노 리사이틀,841
2024-09-08,유소영 피아노 독주회,81
2024-09-08,이원해 & 최형록 듀오 리사이틀 <로맨틱 로드>	,242
2024-09-08,제1회 한국하프시코드협회 정기연주회,201
2024-09-08,제4회 앙상블 무지카펠리체 정기연주회,61
2024-09-10,클라라 주미 강 바이올린 리사이틀,1511
2024-09-10,앙상블오푸스 : 류재준 • 슈베르트,322
2024-09-10,김문정 피아노 독주회 - 프리토크 시리즈 XII,167
2024-09-10,황영경 피아노 독주회,29
2024-09-11,콜레기움 보칼레 서울의 바흐 미사 b단조 - 마사아키 스즈키,1157
2024-09-11,장은정 바이올린 독주회,133
2024-09-11,이예솔 피아노 독주회,32
2024-09-11,2024 온드림 실내악 시리즈 I,160
2024-09-12,예술의전당 인춘아트홀 Special The Masters - 피아니스트 안종도,81
2024-09-12,한화생명과 함께하는 예술의전당 11시 콘서트(9월),1676
2024-09-12,피아니스트 이동하 리사이틀,86
2024-09-12,2024 온드림 실내악 시리즈 II,266
2024-09-13,이동희 바이올린 독주회,64
2024-09-13,김도현 피아노 리사이틀 Schumann 1810-1856,381
2024-09-13,국립합창단 제199회 정기연주회 <Mozart Requiem>,1269
2024-09-13,정재은 작품발표회,107
2024-09-14,예술의전당 인춘아트홀 Special THE NEXT(피아노 김정환),84
2024-09-14,아벨 콰르텟 멘델스존 현악사중주 전곡연주2,285
2024-09-14,히사이시 조 영화음악 콘서트 2024_서울(예술의전당),1809
2024-09-14,조진주 바이올린 리사이틀,406
2024-09-14,첼리스트 이성빈 베토벤 첼로 전곡 시리즈 Ⅰ,84
2024-09-14,김지선 바이올린 독주회 ,55
2024-09-15,말러리안 시리즈 7,786
2024-09-15,첼리 더 스누아 10주년 기념 정기연주회,328
2024-09-15,윤정은 피아노 독주회,102
2024-09-15,뮤제스트 앙상블 제2회 정기연주회,72
2024-09-15,한옥미 작곡 발표회,38
2024-09-20,마리아 조앙 피레스 피아노 리사이틀,1763
2024-09-20,말러 두오 아벤트 ﻿· 정록기 ﻿· 마르쿠스 하둘라,408
2024-09-20,선정원 피아노 독주회,99
2024-09-20,인춘작은음악회,90
2024-09-21,2024 예술의전당 토요콘서트(9월),1265
2024-09-21,노예리 바이올린 독주회,169
2024-09-21,MIMA 앙상블 뮌헨,441
2024-09-21,이루이사 쳄발로 독주회 <바흐 전곡시리즈 l>,68
2024-09-21,곽민재 귀국 더블베이스 독주회,169
2024-09-21,최경은 첼로 독주회,293
2024-09-21,"발레 <안중근, 천국에서의 춤>",520
2024-09-22,양영욱 색소폰 독주회 IX,120
2024-09-22,박종성 실내악 프로젝트,250
2024-09-22,김지혜 바이올린 독주회,83
2024-09-22,"발레 <안중근, 천국에서의 춤>",594
2024-09-22,최규정 바이올린 독주회,117
2024-09-22,임동민 피아니스트 리사이틀,560
2024-09-24,현대음악앙상블‘소리’의 동방신곡(東方新曲) 프로젝트,146
2024-09-24,레너드 번스타인 아메리카,692
2024-09-24,첼리스트 윤경온 독주회,80
2024-09-24,김승수 타악기 독주회,200
2024-09-25,외르크 비트만 & 서울시립교향악단,1583
2024-09-25,박선화 피아노 독주회,111
2024-09-25,이현정 첼로 독주회,57
2024-09-25,2024 헤이리국제음악제 피날레 콘서트,391
2024-09-26,"국립심포니오케스트라 - 슈만 교향곡, 4번 ",1491
2024-09-26,"제6회 어텀 실내악 페스티벌 ‘첫 마음’ – 걸작, Classic",185
2024-09-26,임혜림 피아노 독주회,44
2024-09-26,코리아나 챔버 뮤직 소사이어티 제88회 정기연주회,139
2024-09-27,KT와 함께하는 예술의전당 마음을 담은 클래식(9월),1531
2024-09-27,유니버설발레단 <라 바야데르>,1730
2024-09-27,바이올리니스트 박경화 & 피아니스트 김소원 듀오 콘서트,50
2024-09-27,김희재 피아노 독주회,0
2024-09-27,이보경 모차르트 바이올린 소나타 시리즈 II,214
2024-09-28,유니버설발레단 <라 바야데르>,1672
2024-09-28,유니버설발레단 <라 바야데르>,1739
2024-09-28,"제6회 어텀 실내악 페스티벌 ‘첫 마음’ - 가을날 프라하, Prague Autumn",325
2024-09-28,강남심포니오케스트라 제106회 정기연주회,1272
2024-09-28,원재연 피아노 리사이틀,207
2024-09-28,신이레 피아노 독주회,114
2024-09-28,비타,402
2024-09-28,양윤희 모차르트 피아노 소나타 전곡 시리즈 I,63
2024-09-29,유니버설발레단 <라 바야데르>,1815
2024-09-29,유니버설발레단 <라 바야데르>,1932
2024-09-29,KCO 제187회 정기연주회,757
2024-09-29,송보미 귀국 오보에 독주회,174
2024-09-29,서수민 비올라 독주회,220
2024-09-29,비타,329
2024-09-29,권주희 피아노 독주회,37
2024-09-29,제6회 아티스타 앙상블 정기연주회,118
2024-10-01,피에르로랑 에마르 피아노 리사이틀,1265
2024-10-01,바이올리니스트 민유경의 멘델스존 시리즈 II,307
2024-10-01,김도윤 귀국 바이올린 독주회,180
2024-10-01,2024 첼로 듀오 헤르츠 리사이틀,89
2024-10-02,박지애 바이올린 독주회,81
2024-10-02,배성우 첼로 독주회,335
2024-10-02,박민하 바이올린 독주회,109
2024-10-02,서울신문 창간 120주년 기념 음악회,1931
2024-10-03,메조소프라노 권세연 독창회,62
2024-10-03,제15회 소노리테 목관5중주 정기연주회,248
2024-10-03,이경준 첼로 독주회,228
2024-10-03,국립합창단 <제1회 국제합창축제>,903
2024-10-04,유다윤 바이올린 리사이틀,171
2024-10-04,정명훈 & 라 페니체 오케스트라 콘서트 오페라 <라 트라비아타>,1681
2024-10-04,제5회 플루트 앙상블 레 플루티스트 정기연주회,36
2024-10-04,양정윤 바이올린 독주회,147
2024-10-04,2024 대한민국은 공연중 <관객모독>,109
2024-10-04,국립합창단 <제1회 국제합창축제>,674
2024-10-05,정명훈 & 라 페니체 오케스트라,1985
2024-10-05,제4회 트리오 디어 정기연주회,51
2024-10-05,장린 더블베이스 독주회,102
2024-10-05,김수연 피아노 리사이틀,344
2024-10-05,2024 앙상블 에클라 창단 20주년 기념 연주회,185
2024-10-05,이마리솔 바이올린 독주회,97
2024-10-05,2024 대한민국은 공연중 <관객모독>,90
2024-10-06,손열음 피아노 리사이틀,2311
2024-10-06,정승연 첼로 독주회,170
2024-10-06,박지은 플루트 독주회,137
2024-10-06,JOIN`S ENSEMBLE,31
2024-10-06,코펙스챔버오케스트라 제3회 정기연주회,369
2024-10-06,정명훈 & 라 페니체 오케스트라 콘서트 오페라 <라 트라비아타>,1201
2024-10-06,2024 대한민국은 공연중 <관객모독>,79
2024-10-08,고전과 낭만사이 <대니 구 & 일리야 라쉬코프스키>,2252
2024-10-08,에드 무지카 METAMORPHOSIS II,179
2024-10-08,김수연 바이올린 독주회,153
2024-10-08,2024 대한민국은 공연중 <관객모독>,89
2024-10-08,박재현 바이올린 독주회,71
2024-10-09,알렉상드르 캉토로프 피아노 리사이틀,1288
2024-10-09,유한나 바이올린 독주회,77
2024-10-09,한국·헝가리 수교 35주년 기념 연주회 : KOREA&HUNGARY,509
2024-10-09,김재윤 비올라 독주회,121
2024-10-09,2024 대한민국은 공연중 <관객모독>,149
2024-10-10,한화생명과 함께하는 예술의전당 11시 콘서트(10월),1317
2024-10-10,"피아니스트 노지영의 Jazz Spectrum Project I - 클래식, 재즈를 만나다",87
2024-10-10,2024 대한민국은 공연중 <관객모독>,79
2024-10-10,조지 할리오노 피아노 리사이틀,316
2024-10-10,이재문 작품발표회,126
2024-10-11,황소원 피아노 독주회,96
2024-10-11,김은아 피아노 독주회,74
2024-10-11,정지혜 챔버 콘서트-Piano and Percussion,201
2024-10-11,한경arte필하모닉 더클래식2024 시리즈8,1679
